Дата и время;N2;N1;P2;T1;N3;Qtg;V1;VoГГ;3.77F2;Fтк4;3F2;Tк.з.;Lm1;T638;V2;ТРК;dPfgo;dPf2;dPf1;T607;T606;T600;Рс2;Рс1;Fc2;F2;3F1;Fc3;F1;Pm;P615;2F2;Fкпа;Fцс;Fc4;2F1;T4ср
16.01.2022 20:15:00;11930;9092;14,41;-9,1;4600;4344;4,35;6,95;0,1;0,11;0,48;19,3;663,83;84,9;4,14;40,99;0,608;0,165;0,118;40,3;113,3;81;0,17;0,06;0,26;2,64;0,35;0,11;2,85;3,03;1,38;0,68;0,92;0,11;0,16;0,26;677,1
16.01.2022 20:16:00;11931;9092;14,43;-9,1;4600;4348;4,41;7,22;0,07;0,15;0,48;19,2;663,78;85;4,19;40,99;0,615;0,153;0,118;40,3;113,2;81;0,17;0,07;0,24;2,63;0,4;0,1;2,84;3;1,37;0,69;0,97;0,06;0,14;0,2;677,3
16.01.2022 20:17:00;11934;9095;14,41;-8,9;4602;4349;4,35;6,66;0,1;0,11;0,52;19,2;663,8;85;4,16;40,99;0,618;0,154;0,117;40,3;113,3;81;0,17;0,07;0,29;2,61;0,37;0,12;2,91;3,01;1,37;0,66;0,93;0,11;0,15;0,21;677,5
16.01.2022 20:18:00;11932;9092;14,39;-8,9;4599;4341;4,4;6,71;0,1;0,07;0,49;19,3;663,83;85;4,17;40,99;0,629;0,166;0,118;40,3;113,2;81;0,17;0,07;0,22;2,51;0,31;0,11;2,81;3;1,39;0,68;0,91;0,11;0,11;0,26;677,6
16.01.2022 20:19:00;11932;9089;14,41;-8,9;4596;4337;4,38;6,98;0,08;0,17;0,51;19,2;663,8;85;4,13;40,99;0,625;0,155;0,118;40,3;113,3;81;0,17;0,07;0,2;2,66;0,35;0,07;2,87;3;1,38;0,7;0,99;0,09;0,18;0,2;677,4
16.01.2022 20:20:00;11935;9092;14,39;-8,8;4600;4340;4,37;7,21;0,09;0,14;0,51;19,4;663,8;85;4,1;40,99;0,617;0,17;0,118;40,3;113,2;81;0,18;0,07;0,16;2,65;0,33;0,08;2,83;2,98;1,38;0,63;0,91;0,1;0,15;0,22;677,9
16.01.2022 20:21:00;11935;9090;14,39;-8,7;4598;4343;4,36;7,09;0,14;0,09;0,53;19,5;663,8;85;4,05;40,99;0,61;0,167;0,118;40,3;113,4;81,1;0,17;0,07;0,29;2,66;0,35;0,06;2,92;3,01;1,37;0,7;0,97;0,1;0,17;0,24;678,1
16.01.2022 20:22:00;11933;9086;14,4;-8,8;4598;4341;4,3;6,72;0,09;0,13;0,52;19,5;663,8;85,1;4;40,99;0,62;0,156;0,118;40,3;113,5;81;0,17;0,06;0,31;2,64;0,34;0,06;2,87;2,97;1,37;0,69;0,94;0,11;0,12;0,18;677,4
16.01.2022 20:23:00;11938;9094;14,4;-8,6;4597;4343;4,42;7,02;0,12;0,09;0,5;19,5;663,8;85,1;4,07;40,98;0,636;0,155;0,118;40,3;113,6;81,1;0,17;0,07;0,29;2,67;0,32;0,06;2,92;3,03;1,38;0,66;0,92;0,12;0,14;0,16;678,4
16.01.2022 20:24:00;11943;9099;14,4;-8,5;4599;4350;4,37;6,7;0,08;0,11;0,51;19,5;663,86;85,1;3,95;41,09;0,623;0,158;0,118;40,3;113,7;81,1;0,17;0,07;0,23;2,74;0,35;0,05;2,87;3;1,39;0,7;0,99;0,07;0,15;0,26;679
16.01.2022 20:25:00;11945;9096;14,4;-8,3;4598;4346;4,33;6,59;0,13;0,12;0,51;19,5;663,8;85,1;3,97;41,09;0,624;0,148;0,118;40,3;113,8;81,1;0,17;0,06;0,18;2,74;0,26;0,09;2,95;2,98;1,37;0,7;0,98;0,08;0,16;0,2;679,5
16.01.2022 20:26:00;11948;9103;14,38;-8,4;4599;4354;4,33;6,45;0,1;0,12;0,51;19,6;663,83;85,2;4,02;41,09;0,636;0,161;0,117;40,3;113,9;81,2;0,17;0,07;0,29;2,72;0,35;0,08;2,9;3,02;1,38;0,66;0,85;0,09;0,14;0,16;680,2
16.01.2022 20:27:00;11949;9104;14,43;-8,3;4602;4348;4,31;6,26;0,13;0,07;0,48;19,6;663,8;85,2;4,06;41,08;0,625;0,16;0,118;40,3;113,9;81,2;0,17;0,07;0,13;2,69;0,32;0,04;2,95;2,99;1,37;0,68;0,9;0,08;0,14;0,16;679,7
16.01.2022 20:28:00;11952;9107;14,38;-8,2;4602;4349;4,35;6,54;0,07;0,13;0,54;19,6;663,83;85,3;4,09;41,08;0,639;0,151;0,117;40,3;114;81,2;0,16;0,07;0,19;2,73;0,34;0,07;3,01;3,06;1,38;0,65;0,97;0,08;0,17;0,1;680,2
16.01.2022 20:29:00;11950;9103;14,41;-8,3;4602;4352;4,38;6,55;0,09;0,12;0,51;19,6;663,8;85,2;4,09;41,09;0,647;0,16;0,118;40,3;113,9;81,3;0,18;0,07;0,24;2,7;0,3;0,05;3,03;3,03;1,37;0,69;0,89;0,08;0,13;0,14;680
16.01.2022 20:30:00;11951;9108;14,41;-8,3;4604;4356;4,38;6,23;0,08;0,14;0,49;19,6;663,8;85,2;4,18;41,08;0,627;0,159;0,117;40,3;113,9;81,3;0,17;0,07;0,15;2,7;0,35;0,08;3,04;3,04;1,37;0,64;0,94;0,08;0,2;0,14;680,2
16.01.2022 20:31:00;11952;9107;14,42;-8,2;4601;4359;4,36;6,86;0,1;0,13;0,49;19,6;663,8;85,2;4,17;41,08;0,631;0,159;0,117;40,3;114;81,2;0,16;0,07;0,2;2,71;0,27;0,1;3,1;3,02;1,36;0,67;0,94;0,07;0,09;0,13;680,3
16.01.2022 20:32:00;11952;9107;14,42;-8;4599;4350;4,28;6,75;0,06;0,16;0,51;19,6;663,8;85,2;4,13;41,08;0,641;0,154;0,118;40,3;114;81,3;0,17;0,07;0,19;2,66;0,35;0,08;3,03;2,97;1,38;0,65;0,96;0,09;0,14;0,13;680,3
16.01.2022 20:33:00;11948;9103;14,44;-8,1;4602;4348;4,28;6,67;0,11;0,08;0,51;20;663,83;85,2;4,07;41,09;0,635;0,16;0,117;40,3;113,9;81,3;0,17;0,06;0,14;2,6;0,34;0,06;3,05;2,99;1,36;0,67;0,9;0,09;0,17;0,16;680,2
16.01.2022 20:34:00;11953;9105;14,41;-8;4600;4358;4,34;6,13;0,09;0,11;0,49;19,9;663,78;85,3;4,14;41,08;0,631;0,156;0,118;40,3;114,1;81,3;0,17;0,06;0,24;2,64;0,26;0,07;3,11;3,02;1,36;0,69;0,9;0,06;0,18;0,14;680,7
16.01.2022 20:35:00;11954;9107;14,42;-8,1;4601;4354;4,29;6,58;0,11;0,13;0,5;20,1;663,8;85,3;4,05;41,08;0,629;0,162;0,118;40,3;114,2;81,3;0,18;0,07;0,22;2,72;0,29;0,05;3,03;3,06;1,37;0,63;0,87;0,07;0,13;0,17;680,9
16.01.2022 20:36:00;11950;9103;14,36;-8,1;4601;4357;4,33;6,55;0,11;0,14;0,53;20;663,8;85,3;4;41,09;0,63;0,166;0,118;40,3;114,1;81,3;0,17;0,06;0,25;2,71;0,33;0,06;3,05;3;1,37;0,69;0,89;0,09;0,17;0,19;680,1
16.01.2022 20:37:00;11951;9102;14,35;-8,1;4600;4347;4,3;7,3;0,13;0,1;0,5;19,9;663,8;85,2;3,94;41,08;0,642;0,163;0,117;40,3;114,1;81,3;0,17;0,06;0,17;2,61;0,32;0,05;2,93;3,02;1,38;0,7;0,94;0,07;0,14;0,15;679,9
16.01.2022 20:38:00;11953;9103;14,41;-8,1;4598;4353;4,33;6,25;0,11;0,09;0,49;20,2;663,83;85,2;3,95;41,09;0,631;0,16;0,118;40,3;114,2;81,3;0,17;0,06;0,16;2,7;0,32;0,05;2,96;3,06;1,39;0,65;0,96;0,09;0,13;0,1;680,8
16.01.2022 20:39:00;11949;9103;14,39;-8;4599;4352;4,37;6,73;0,1;0,17;0,51;20,3;663,78;85,2;3,92;41,09;0,644;0,159;0,118;40,3;114,2;81,3;0,16;0,06;0,15;2,68;0,31;0,07;3;2,98;1,39;0,69;0,94;0,09;0,16;0,1;680,4
16.01.2022 20:40:00;11949;9100;14,45;-8,2;4600;4351;4,39;6,98;0,1;0,14;0,51;20,4;663,83;85,3;3,92;41,08;0,638;0,144;0,118;40,3;114,3;81,3;0,17;0,06;0,25;2,84;0,25;0,09;2,98;3,03;1,37;0,67;0,86;0,06;0,12;0,22;680,3
16.01.2022 20:41:00;11952;9102;14,42;-7,8;4601;4344;4,47;7,28;0,1;0,14;0,5;20,2;663,8;85,2;3,92;41,09;0,647;0,157;0,118;40,3;114,3;81,3;0,17;0,07;0,19;2,78;0,27;0,09;3,01;3,04;1,38;0,67;0,93;0,15;0,17;0,16;680,3
16.01.2022 20:42:00;11949;9099;14,42;-8,1;4602;4344;4,46;6,93;0,1;0,17;0,52;20,2;663,83;85,2;3,97;41,08;0,626;0,162;0,118;40,3;114,2;81,3;0,17;0,07;0,25;2,77;0,3;0,06;3,08;3,01;1,4;0,7;0,97;0,09;0,14;0,19;680,1
16.01.2022 20:43:00;11950;9106;14,42;-8,1;4601;4356;4,46;6,72;0,09;0,18;0,52;20,3;663,83;85,2;4,08;41,09;0,636;0,15;0,117;40,3;114,2;81,3;0,17;0,06;0,26;2,84;0,29;0,07;2,97;3;1,38;0,66;0,95;0,1;0,2;0,18;680,2
16.01.2022 20:44:00;11948;9102;14,4;-8,1;4598;4353;4,5;6,79;0,13;0,15;0,49;20,2;663,83;85,2;4,07;41,08;0,636;0,168;0,117;40,3;114,1;81,3;0,17;0,07;0,26;2,77;0,3;0,08;3,04;3,04;1,37;0,7;0,95;0,07;0,14;0,16;680,2
16.01.2022 20:45:00;11949;9108;14,42;-8,3;4597;4357;4,56;7,37;0,09;0,23;0,49;20,2;663,83;85,1;4,17;41,09;0,627;0,161;0,118;40,3;114;81,3;0,17;0,07;0,3;2,85;0,27;0,08;3,02;3,04;1,38;0,72;0,96;0,1;0,16;0,2;679,8
16.01.2022 20:46:00;11948;9102;14,45;-8,3;4603;4349;4,58;7,02;0,09;0,18;0,51;20,2;663,83;85,1;4,21;41,08;0,64;0,175;0,118;40,3;114,1;81,3;0,17;0,06;0,25;2,85;0,35;0,08;3,1;3;1,39;0,67;0,98;0,07;0,13;0,21;679,9
16.01.2022 20:47:00;11947;9102;14,42;-8,4;4599;4350;4,57;6,8;0,08;0,1;0,52;20,1;663,83;85,1;4,1;41,08;0,629;0,161;0,118;40,3;114;81,3;0,17;0,07;0,13;2,85;0,34;0,08;3,07;2,99;1,39;0,71;0,9;0,11;0,11;0,17;679,6
16.01.2022 20:48:00;11951;9104;14,42;-8,1;4599;4356;4,54;7,16;0,12;0,12;0,5;20,1;663,83;85,1;4,08;41,09;0,633;0,168;0,118;40,3;114,1;81,3;0,16;0,07;0,3;2,91;0,24;0,08;3,06;3,02;1,39;0,64;0,91;0,09;0,14;0,21;680,1
16.01.2022 20:49:00;11951;9107;14,42;-8,3;4601;4359;4,57;7,24;0,09;0,16;0,48;20,1;663,8;85,2;4,1;41,09;0,634;0,154;0,118;40,3;114,1;81,3;0,17;0,07;0,25;2,93;0,35;0,06;3,17;3,03;1,38;0,64;0,92;0,07;0,2;0,21;680,2
16.01.2022 20:50:00;11949;9107;14,42;-8,5;4600;4354;4,52;7,16;0,09;0,09;0,49;20,3;663,83;85,2;4,13;41,08;0,628;0,165;0,118;40,3;114,1;81,3;0,17;0,07;0,18;2,87;0,34;0,09;3,11;3,02;1,4;0,67;0,92;0,1;0,15;0,19;679,8
16.01.2022 20:51:00;11951;9106;14,43;-8,2;4604;4359;4,55;7,05;0,09;0,09;0,49;20,1;663,8;85,1;4,14;41,08;0,636;0,155;0,118;40,3;114,1;81,3;0,17;0,07;0,21;2,8;0,33;0,05;3,11;3,05;1,37;0,71;0,94;0,08;0,13;0,19;680,3
16.01.2022 20:52:00;11952;9108;14,39;-8,4;4602;4355;4,53;6,73;0,1;0,08;0,49;20;663,8;85,1;4,08;41,1;0,637;0,166;0,118;40,3;114,1;81,3;0,17;0,07;0,24;2,79;0,33;0,09;3,03;3,02;1,37;0,65;1,03;0,06;0,09;0,17;680,4
16.01.2022 20:53:00;11947;9105;14,4;-8,3;4598;4356;4,58;7,5;0,12;0,07;0,5;20;663,83;85,1;4,1;41,09;0,625;0,161;0,118;40,3;114;81,3;0,17;0,07;0,18;2,85;0,28;0,08;3,02;3,01;1,38;0,59;0,95;0,06;0,2;0,21;679,5
16.01.2022 20:54:00;11946;9104;14,41;-8,4;4601;4343;4,52;7,24;0,13;0,07;0,46;20;663,8;85,1;4,13;41,08;0,64;0,166;0,118;40,3;113,9;81,3;0,16;0,07;0,13;2,85;0,31;0,09;3,04;3,05;1,37;0,67;0,93;0,06;0,13;0,16;679,8
16.01.2022 20:55:00;11946;9100;14,42;-8,2;4600;4352;4,51;7,15;0,13;0,09;0,47;19,9;663,83;85,1;4,17;41,09;0,63;0,166;0,118;40,3;113,8;81,2;0,17;0,07;0,17;2,81;0,34;0,07;3,1;3,04;1,4;0,72;0,94;0,13;0,18;0,16;679,5
16.01.2022 20:56:00;11946;9102;14,38;-8,1;4600;4351;4,54;7,16;0,08;0,14;0,48;19,7;663,83;85,1;4,15;41,08;0,62;0,164;0,118;40,3;113,9;81,2;0,18;0,06;0,28;2,87;0,33;0,12;2,99;3,04;1,38;0,69;1,03;0,07;0,14;0,14;679,6
16.01.2022 20:57:00;11948;9102;14,38;-8,2;4597;4350;4,53;7,09;0,09;0,34;0,49;19,7;663,83;85,1;4,22;41,09;0,628;0,162;0,118;40,3;113,8;81,2;0,16;0,06;0,25;2,85;0,4;0,09;3,04;3,01;1,38;0,67;0,98;0,12;0,13;0,11;679,7
16.01.2022 20:58:00;11947;9101;14,4;-8,2;4597;4345;4,5;7,26;0,11;0,26;0,51;19,6;663,8;85,1;4,18;41,09;0,633;0,157;0,118;40,3;113,9;81,3;0,17;0,07;0,21;2,85;0,37;0,09;3,03;3,04;1,38;0,65;0,92;0,14;0,16;0,15;679,9
16.01.2022 20:59:00;11956;9112;14,43;-8,1;4602;4361;4,61;7,37;0,08;0,09;0,5;19,8;663,83;85,2;4,22;41,23;0,635;0,167;0,117;40,3;113,9;81,3;0,17;0,07;0,22;2,92;0,26;0,07;3,15;3,05;1,39;0,67;0,9;0,1;0,2;0,14;680,9
16.01.2022 21:00:00;11957;9113;14,45;-8;4600;4357;4,58;6,79;0,1;0,1;0,47;19,6;663,83;85,2;4,18;41,23;0,629;0,165;0,118;40,3;114;81,3;0,17;0,07;0,25;2,77;0,41;0,05;3,09;3;1,37;0,67;0,96;0,1;0,18;0,12;680,9
16.01.2022 21:01:00;11961;9117;14,43;-8,1;4602;4362;4,67;7,27;0,09;0,07;0,49;19,6;663,83;85,3;4,18;41,23;0,649;0,163;0,118;40,3;114,1;81,4;0,17;0,07;0,19;2,87;0,33;0,06;3,18;3,07;1,4;0,62;1,01;0,06;0,11;0,16;681,4
16.01.2022 21:02:00;11960;9118;14,41;-7,9;4603;4369;4,52;6,94;0,1;0,11;0,49;19,8;663,83;85,4;4,13;41,22;0,638;0,161;0,118;40,3;114,1;81,3;0,17;0,06;0,28;2,83;0,27;0,05;3,09;2,99;1,37;0,7;0,96;0,07;0,12;0,19;681,8
16.01.2022 21:03:00;11959;9116;14,44;-8;4605;4363;4,54;6,86;0,09;0,1;0,46;19,7;663,83;85,3;4,16;41,21;0,633;0,157;0,118;40,3;114,2;81,4;0,18;0,07;0,14;2,79;0,34;0,07;3,15;3,02;1,35;0,7;0,9;0,08;0,19;0,17;681,3
16.01.2022 21:04:00;11960;9117;14,44;-7,8;4602;4360;4,52;6,81;0,13;0,06;0,46;20,1;663,83;85,3;4,08;41,21;0,645;0,145;0,118;40,3;114,3;81,5;0,17;0,06;0,2;2,68;0,37;0,07;3,15;3,03;1,37;0,72;0,98;0,09;0,16;0,12;681,9
16.01.2022 21:05:00;11960;9113;14,39;-7,7;4602;4356;4,53;6,62;0,09;0,09;0,5;20,2;663,83;85,3;4,09;41,19;0,639;0,166;0,118;40,3;114,3;81,4;0,17;0,07;0,16;2,68;0,31;0,06;3,1;3,04;1,38;0,69;0,94;0,13;0,14;0,15;681,9
16.01.2022 21:06:00;11961;9113;14,41;-7,8;4601;4366;4,34;6,88;0,1;0,12;0,48;20;663,83;85,3;4;41,18;0,621;0,15;0,118;40,3;114,3;81,4;0,17;0,07;0,17;2,57;0,38;0,08;3,08;3,02;1,37;0,63;0,92;0,09;0,18;0,16;682,2
16.01.2022 21:07:00;11962;9115;14,4;-7,8;4601;4359;4,12;6,58;0,09;0,16;0,45;19,8;663,83;85,3;3,82;41,19;0,626;0,164;0,118;40,4;114,4;81,4;0,18;0,07;0,22;1,69;0,38;0,1;3,07;2,99;1,38;0,66;0,92;0,1;0,08;0,15;681,9
16.01.2022 21:08:00;11959;9112;14,39;-7,7;4599;4349;4,06;6,53;0,09;0,09;0,42;19,9;663,8;85,3;3,78;41,18;0,61;0,155;0,118;40,3;114,4;81,5;0,17;0,06;0,2;1,75;0,38;0,09;3,07;2,99;1,37;0,59;1,08;0,07;0,12;0,12;681,6
16.01.2022 21:09:00;11963;9116;14,44;-7,5;4601;4359;4,01;6,42;0,14;0,07;0,42;20,2;663,8;85,4;3,74;41,18;0,619;0,169;0,117;40,3;114,4;81,5;0,17;0,06;0,28;1,67;0,39;0,05;3,05;3,04;1,41;0,58;0,96;0,06;0,15;0,15;681,9
16.01.2022 21:10:00;11961;9114;14,42;-7,9;4599;4360;3,99;6,48;0,14;0,09;0,44;20,3;663,8;85,4;3,67;41,18;0,622;0,162;0,118;40,4;114,5;81,5;0,17;0,07;0,28;1,6;0,41;0,12;3,06;2,96;1,38;0,65;1,01;0,07;0,15;0,17;681,7
16.01.2022 21:11:00;11960;9115;14,4;-7,8;4601;4358;3,97;7;0,13;0,06;0,3;20,4;663,8;85,5;3,61;41,18;0,614;0,159;0,118;40,4;114,5;81,5;0,17;0,07;0,26;0,19;0,37;0,1;3,2;2,97;1,38;0,57;1,1;0,13;0,19;0,18;681,6
16.01.2022 21:12:00;11959;9111;14,4;-7,8;4601;4352;4,07;7,06;0,08;0,06;0,35;20,3;663,78;85,7;3,7;41,18;0,622;0,158;0,118;40,3;114,5;81,5;0,17;0,07;0,19;0,56;0,48;0,09;3,21;2,95;1,38;0,65;1,1;0,09;0,2;0,08;681,7
16.01.2022 21:13:00;11957;9108;14,41;-7,7;4602;4360;4,03;7,1;0,15;0,06;0,31;20,5;663,8;85,8;3,7;41,18;0,631;0,165;0,118;40,4;114,5;81,5;0,17;0,06;0,27;0,49;0,51;0,11;3,13;3,03;1,4;0,61;1,05;0,09;0,25;0,15;681,6
16.01.2022 21:14:00;11956;9108;14,42;-7,5;4597;4353;4,01;7,86;0,11;0,06;0,4;20,5;663,83;86;3,68;41,18;0,615;0,176;0,118;40,4;114,4;81,5;0,16;0,06;0,26;0,65;0,42;0,11;3,14;3,03;1,4;0,61;0,95;0,12;0,2;0,15;681,7
16.01.2022 21:15:00;11959;9110;14,43;-7,5;4599;4354;4,03;7,95;0,1;0,26;0,33;20,6;663,83;85,7;3,61;41,18;0,61;0,168;0,118;40,4;114,5;81,6;0,16;0,06;0,22;0,71;0,4;0,06;3,11;3,02;1,38;0,63;1,12;0,1;0,17;0,15;681,7
16.01.2022 21:16:00;11959;9110;14,43;-7,5;4599;4354;4,03;7,95;0,1;0,26;0,33;20,6;663,83;85,7;3,61;41,18;0,61;0,168;0,118;40,4;114,5;81,6;0,16;0,06;0,22;0,71;0,4;0,06;3,11;3,02;1,38;0,63;1,12;0,1;0,17;0,15;681,7
16.01.2022 21:17:00;11958;9108;14,43;-7,6;4600;4353;3,94;7,25;0,1;0,13;0,29;20,5;663,83;85,5;3,6;41,19;0,609;0,167;0,118;40,4;114,4;81,6;0,17;0,06;0,33;0,46;0,39;0,07;3,07;3;1,38;0,66;1,08;0,08;0,12;0,19;681,5
16.01.2022 21:18:00;11960;9110;14,43;-7,6;4597;4360;3,96;6,33;0,11;0,05;0,41;20,3;663,83;85,3;3,84;41,2;0,626;0,158;0,118;40,3;114,5;81,5;0,16;0,06;0,26;1,56;0,33;0,1;3,13;2,97;1,38;0,67;0,92;0,08;0,18;0,14;681,5
16.01.2022 21:19:00;11964;9113;14,42;-7,7;4597;4361;4,08;6,79;0,15;0,06;0,45;20,3;663,83;85,2;3,92;41,18;0,629;0,17;0,118;40,3;114,5;81,5;0,16;0,07;0,19;1,74;0,36;0,09;3,13;3,02;1,37;0,62;0,95;0,08;0,15;0,14;682,2
16.01.2022 21:20:00;11961;9114;14,42;-7,7;4598;4361;4,28;7,1;0,1;0,07;0,4;20,5;663,86;85,2;4,04;41,18;0,62;0,149;0,118;40,3;114,4;81,5;0,17;0,06;0,16;2,03;0,41;0,06;3,13;3,03;1,36;0,7;1,04;0,09;0,18;0,19;682,3
16.01.2022 21:21:00;11963;9113;14,38;-7,2;4599;4359;4,3;7,02;0,13;0,08;0,42;20,6;663,86;85,2;3,97;41,18;0,63;0,15;0,118;40,3;114,5;81,5;0,17;0,06;0,37;2,05;0,36;0,12;3,19;2,99;1,37;0,7;1;0,1;0,17;0,17;682,3
16.01.2022 21:22:00;11964;9113;14,4;-7,4;4596;4357;4,12;7,88;0,08;0,15;0,34;20,6;663,86;85,2;3,6;41,19;0,628;0,158;0,118;40,3;114,6;81,5;0,17;0,06;0,37;0,63;0,42;0,1;3,15;3,05;1,38;0,68;1,04;0,14;0,2;0,15;682,3
16.01.2022 21:23:00;11963;9111;14,43;-7,5;4601;4358;4,08;7,52;0,12;0,2;0,34;20,6;663,8;85,2;3,56;41,18;0,618;0,171;0,118;40,3;114,6;81,6;0,17;0,07;0,22;0,77;0,48;0,05;3,2;3,03;1,39;0,62;1,03;0,11;0,16;0,15;682,7
16.01.2022 21:24:00;11963;9111;14,43;-7,5;4601;4358;4,08;7,52;0,12;0,2;0,34;20,6;663,8;85,2;3,56;41,18;0,618;0,171;0,118;40,3;114,6;81,6;0,17;0,07;0,22;0,77;0,48;0,05;3,2;3,03;1,39;0,62;1,03;0,11;0,16;0,15;682,7
16.01.2022 21:25:00;11963;9115;14,39;-7,5;4600;4362;3,88;7,09;0,09;0,09;0,35;20,7;663,83;85,2;3,49;41,18;0,621;0,164;0,118;40,3;114,7;81,5;0,17;0,06;0,26;0,38;0,47;0,09;3,16;2,99;1,38;0,71;1,09;0,14;0,16;0,16;682,5
16.01.2022 21:26:00;11963;9115;14,39;-7,5;4600;4362;3,88;7,09;0,09;0,09;0,35;20,7;663,83;85,2;3,49;41,18;0,621;0,164;0,118;40,3;114,7;81,5;0,17;0,06;0,26;0,38;0,47;0,09;3,16;2,99;1,38;0,71;1,09;0,14;0,16;0,16;682,5
16.01.2022 21:27:00;11963;9115;14,39;-7,5;4600;4362;3,88;7,09;0,09;0,09;0,35;20,7;663,83;85,2;3,49;41,18;0,621;0,164;0,118;40,3;114,7;81,5;0,17;0,06;0,26;0,38;0,47;0,09;3,16;2,99;1,38;0,71;1,09;0,14;0,16;0,16;682,5
16.01.2022 21:28:00;11963;9115;14,39;-7,5;4600;4362;3,88;7,09;0,09;0,09;0,35;20,7;663,83;85,2;3,49;41,18;0,621;0,164;0,118;40,3;114,7;81,5;0,17;0,06;0,26;0,38;0,47;0,09;3,16;2,99;1,38;0,71;1,09;0,14;0,16;0,16;682,5
16.01.2022 21:29:00;11964;9111;14,41;-7,4;4601;4362;3,83;6,42;0,1;0,05;0,36;20,8;663,8;85,1;3,51;41,18;0,623;0,163;0,119;40,3;114,7;81,6;0,16;0,06;0,2;0,45;0,44;0,09;3,14;3,01;1,4;0,74;1,05;0,11;0,12;0,17;682,7
16.01.2022 21:30:00;11963;9113;14,43;-7,5;4600;4357;3,87;6,63;0,14;0,09;0,34;20,8;663,8;85,1;3,58;41,17;0,626;0,156;0,119;40,3;114,8;81,6;0,16;0,06;0,24;0,58;0,41;0,09;3,14;2,99;1,36;0,71;1,04;0,09;0,23;0,19;682,6
16.01.2022 21:31:00;11963;9113;14,43;-7,5;4600;4357;3,87;6,63;0,14;0,09;0,34;20,8;663,8;85,1;3,58;41,17;0,626;0,156;0,119;40,3;114,8;81,6;0,16;0,06;0,24;0,58;0,41;0,09;3,14;2,99;1,36;0,71;1,04;0,09;0,23;0,19;682,6
16.01.2022 21:32:00;11963;9110;14,42;-7,5;4601;4352;4,05;7,04;0,09;0,06;0,41;20,6;663,86;85,3;3,76;41,18;0,636;0,17;0,119;40,3;114,7;81,6;0,17;0,07;0,22;1,08;0,44;0,09;3,11;2,98;1,39;0,68;1;0,12;0,18;0,16;682,6
16.01.2022 21:33:00;11966;9116;14,4;-7,3;4601;4349;4,08;7,93;0,09;0,08;0,4;20,8;663,83;85,5;3,72;41,19;0,629;0,167;0,118;40,3;114,7;81,6;0,17;0,06;0,3;0,68;0,39;0,11;3,11;2,98;1,38;0,79;1,11;0,11;0,21;0,17;683
16.01.2022 21:34:00;11966;9116;14,4;-7,3;4601;4349;4,08;7,93;0,09;0,08;0,4;20,8;663,83;85,5;3,72;41,19;0,629;0,167;0,118;40,3;114,7;81,6;0,17;0,06;0,3;0,68;0,39;0,11;3,11;2,98;1,38;0,79;1,11;0,11;0,21;0,17;683
16.01.2022 21:35:00;11964;9114;14,39;-7;4600;4352;4,16;8,4;0,09;0,09;0,36;20,7;663,8;85,6;3,75;41,18;0,62;0,162;0,119;40,4;114,6;81,6;0,17;0,07;0,3;0,98;0,4;0,11;3,11;2,99;1,38;0,75;1,08;0,1;0,19;0,18;682,9
16.01.2022 21:36:00;11963;9113;14,4;-7,4;4601;4352;4,18;7,63;0,1;0,1;0,28;20,9;663,83;84,6;3,82;41,18;0,629;0,155;0,121;40,3;114,6;81,7;0,17;0,07;0,23;0,41;0,47;0,1;3,12;3,03;1,39;0,64;1,08;0,1;0,16;0,12;682,3
16.01.2022 21:37:00;11967;9116;14,4;-7,2;4601;4356;4,17;8,62;0,09;0,08;0,3;21,1;663,86;84,1;3,67;41,18;0,637;0,166;0,122;40,3;114,8;81,7;0,17;0,06;0,32;0,48;0,51;0,1;3,14;3;1,4;0,65;0,98;0,09;0,19;0,16;682,8
16.01.2022 21:38:00;11966;9118;14,4;-7,3;4601;4358;4,18;8,03;0,1;0,06;0,34;22,5;663,8;84,3;3,67;41,18;0,629;0,15;0,122;40,4;114,7;81,7;0,17;0,07;0,35;0,42;0,39;0,09;3,13;3;1,4;0,6;1,13;0,1;0,17;0,13;682,9
16.01.2022 21:39:00;11968;9117;14,39;-7,2;4601;4361;4,08;8,18;0,13;0,09;0,31;23,6;663,83;84,3;3,71;41,18;0,632;0,172;0,122;40,3;114,9;81,7;0,16;0,07;0,31;0,38;0,39;0,13;3,09;3,04;1,4;0,62;1,12;0,1;0,23;0,08;683,2
16.01.2022 21:40:00;11968;9118;14,42;-7,2;4601;4361;4,03;7,43;0,14;0,2;0,38;24,4;663,86;84,3;3,74;41,18;0,631;0,16;0,122;40,4;115,1;81,8;0,17;0,07;0,36;0,45;0,45;0,07;3,16;2,97;1,4;0,61;1,07;0,12;0,18;0,07;683,5
16.01.2022 21:41:00;11969;9116;14,39;-7,1;4603;4355;3,94;7,69;0,11;0,11;0,3;24,9;663,83;84,3;3,74;41,18;0,615;0,163;0,122;40,4;115,3;81,8;0,17;0,07;0,32;0,32;0,46;0,11;3,09;2,98;1,39;0,56;1,07;0,12;0,19;0,09;683,2
16.01.2022 21:42:00;11968;9116;14,41;-7,2;4601;4356;3,89;7,09;0,09;0,06;0,32;25,4;663,86;83,8;3,71;41,18;0,616;0,16;0,123;40,4;115,4;81,9;0,17;0,07;0,24;0,38;0,44;0,07;2,99;3,01;1,4;0,5;1,09;0,12;0,24;0,06;682,9
